"age","workclass","education_num","marital_status","occupation","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
20,"1",10,"2","6","4","0",0,0,40,"0","0"
23,"1",3,"2","7","4","0",0,0,40,"0","0"
26,"1",10,"2","9","4","1",0,0,35,"0","0"
72,"1",9,"0","9","4","0",0,0,20,"0","0"
23,"3",9,"2","4","4","0",0,0,40,"3","0"
62,"3",9,"0","13","4","0",0,0,40,"0","0"
52,"1",10,"0","0","4","0",0,0,40,"0","0"
58,"1",10,"1","7","4","1",0,0,42,"3","0"
25,"1",13,"2","11","4","1",0,0,40,"0","0"
24,"1",13,"2","3","2","0",0,0,40,"0","0"
19,"1",10,"2","10","4","0",0,0,8,"0","0"
43,"1",10,"0","3","4","0",0,0,40,"0","0"
47,"3",9,"1","0","2","1",0,0,40,"0","0"
39,"1",9,"1","7","4","1",0,0,40,"0","0"
49,"1",11,"0","5","4","0",0,1380,42,"0","0"
53,"1",3,"1","9","2","1",0,0,30,"0","0"
32,"1",11,"2","2","4","0",0,0,45,"0","0"
34,"1",10,"0","9","4","0",0,0,50,"0","1"
28,"1",9,"1","2","4","0",0,0,45,"0","0"
57,"1",11,"1","9","4","1",0,0,38,"0","0"
25,"1",10,"2","0","0","1",0,0,20,"0","0"
20,"1",10,"2","9","4","0",0,0,24,"0","0"
21,"1",10,"2","9","4","1",0,0,35,"0","0"
34,"1",13,"0","9","4","0",0,0,50,"0","1"
38,"2",13,"0","3","4","0",15024,0,80,"0","1"
50,"1",9,"0","3","4","0",7688,0,50,"0","1"
24,"3",10,"1","5","2","0",0,0,50,"0","0"
37,"3",10,"0","12","4","0",0,0,45,"0","1"
44,"1",10,"1","6","4","0",0,0,58,"0","1"
28,"1",10,"0","11","4","1",0,0,40,"0","0"
42,"1",13,"0","3","4","0",0,0,40,"0","1"
74,"1",10,"1","0","4","1",0,0,9,"0","0"
38,"2",9,"0","2","4","0",0,0,50,"0","0"
44,"2",14,"0","9","4","0",0,0,40,"0","0"
44,"1",7,"1","6","3","1",0,0,46,"0","0"
26,"1",9,"2","6","4","0",0,0,40,"0","0"
36,"1",9,"0","7","2","0",0,0,40,"0","0"
41,"1",12,"0","3","4","1",0,0,50,"0","1"
67,"1",15,"0","9","4","0",20051,0,48,"0","1"
39,"3",8,"0","12","4","0",0,0,50,"0","0"
57,"1",2,"1","8","2","1",0,0,30,"0","0"
29,"1",11,"1","2","4","0",0,0,40,"0","0"
31,"2",13,"2","4","4","1",0,0,45,"0","0"
34,"1",9,"2","9","2","1",0,0,40,"0","0"
44,"1",10,"0","13","4","0",0,0,40,"0","0"
29,"1",16,"2","9","4","0",0,0,40,"0","0"
30,"1",10,"2","5","4","1",0,0,40,"0","0"
27,"1",9,"2","13","4","0",0,0,40,"0","0"
27,"1",10,"0","11","4","0",0,0,50,"0","0"
32,"1",9,"2","5","4","1",0,0,45,"0","0"
58,"1",6,"0","7","4","1",0,0,8,"0","0"
35,"3",10,"0","10","4","0",0,0,40,"0","0"
21,"1",9,"2","5","4","0",0,0,36,"0","0"
28,"1",10,"2","2","4","0",0,0,40,"0","0"
46,"2",10,"1","3","4","0",0,0,50,"0","0"
36,"2",9,"1","7","4","1",0,0,40,"0","0"
72,"1",7,"1","0","4","1",0,0,40,"0","0"
35,"1",9,"0","6","2","1",0,0,40,"0","0"
33,"0",11,"1","2","2","1",0,0,40,"0","1"
69,"1",7,"2","6","4","1",0,0,40,"0","0"
35,"1",9,"0","6","4","0",0,0,40,"0","0"
31,"1",9,"1","0","4","1",0,0,20,"0","0"
34,"1",9,"0","12","4","1",0,0,32,"0","0"
30,"1",7,"0","7","4","0",0,0,40,"0","0"
28,"1",13,"2","13","4","0",0,0,55,"0","0"
54,"1",13,"0","11","4","0",0,0,35,"0","1"
47,"1",10,"0","9","4","0",0,0,50,"0","1"
52,"2",13,"0","9","4","0",0,0,60,"0","1"
20,"1",9,"2","5","0","0",0,0,48,"0","0"
43,"2",14,"0","3","4","0",5013,0,45,"0","0"
45,"1",4,"1","7","4","1",0,0,40,"0","0"
29,"2",9,"1","2","4","0",0,0,35,"0","0"
47,"1",14,"1","3","4","0",0,0,42,"0","0"
51,"1",9,"0","9","4","0",0,0,40,"0","0"
17,"1",7,"2","11","4","0",0,0,12,"0","0"
37,"1",11,"0","2","4","0",0,1977,40,"0","1"
27,"1",16,"2","9","4","1",0,0,70,"0","0"
29,"1",13,"0","3","4","0",0,0,40,"0","1"
18,"1",8,"2","9","4","0",0,0,25,"0","0"
36,"2",12,"1","11","4","1",0,0,35,"0","0"
58,"3",13,"2","9","4","1",0,0,40,"0","0"
26,"2",10,"0","2","4","0",0,0,45,"0","0"
65,"1",10,"0","9","4","0",0,0,30,"0","1"
57,"1",9,"0","11","4","0",0,0,40,"0","1"
59,"1",9,"0","2","4","0",0,0,40,"0","0"
27,"1",9,"0","6","4","0",0,0,40,"0","0"
31,"2",13,"2","12","4","0",0,0,40,"0","0"
21,"1",10,"2","11","4","1",0,0,24,"0","0"
29,"1",10,"2","0","4","0",0,0,60,"0","0"
18,"1",7,"2","7","4","0",0,0,40,"0","0"
52,"1",6,"0","2","4","0",0,1887,47,"0","1"
57,"2",13,"1","9","4","0",0,0,80,"0","0"
42,"1",9,"0","9","4","0",0,0,40,"0","0"
55,"1",9,"0","9","1","1",0,0,40,"0","0"
60,"1",4,"2","13","4","0",0,0,48,"0","1"
31,"1",13,"0","9","4","0",7688,0,40,"0","1"
23,"1",13,"2","0","4","1",0,0,40,"0","0"
27,"1",9,"2","11","4","0",0,0,40,"0","0"
23,"1",10,"2","9","0","1",0,0,25,"0","0"
42,"2",15,"0","9","4","0",0,1902,50,"0","1"
25,"1",10,"2","12","4","0",2174,0,40,"0","0"
49,"1",13,"2","9","4","1",0,0,45,"0","0"
32,"1",13,"2","12","4","0",0,0,40,"0","0"
19,"1",10,"2","0","4","0",0,0,28,"0","0"
60,"1",4,"1","7","4","1",0,0,40,"0","0"
42,"3",5,"0","7","4","0",0,0,40,"0","0"
35,"2",12,"2","4","4","0",0,0,40,"0","0"
48,"1",9,"2","0","2","1",0,0,37,"0","0"
51,"1",14,"0","2","4","0",0,0,40,"0","1"
29,"1",9,"2","2","0","0",0,0,40,"0","0"
36,"3",9,"1","3","2","0",0,0,40,"0","0"
17,"1",6,"2","7","4","1",0,0,21,"0","0"
52,"1",14,"1","9","4","1",6849,0,60,"0","0"
24,"1",9,"0","5","4","0",0,0,50,"0","0"
26,"3",13,"2","9","4","0",1055,0,40,"0","0"
27,"1",13,"2","7","4","1",0,0,20,"0","0"
39,"1",9,"2","5","4","0",0,0,60,"0","0"
30,"1",9,"0","13","2","0",0,0,45,"0","0"
50,"2",9,"0","3","4","0",0,0,32,"0","0"
52,"2",13,"0","11","4","0",0,0,55,"0","0"
46,"1",15,"0","9","4","0",15024,0,45,"0","1"
23,"1",13,"2","11","4","1",0,0,20,"0","0"
45,"1",7,"1","7","2","1",0,0,20,"0","0"
65,"1",5,"1","8","2","1",0,0,24,"0","0"
29,"1",11,"0","13","4","0",0,0,55,"0","0"
47,"1",5,"0","5","4","0",0,0,40,"0","0"
30,"1",9,"2","4","2","0",0,0,60,"0","0"
34,"1",9,"0","11","4","0",0,0,45,"0","1"
38,"2",9,"0","11","4","0",0,0,64,"0","0"
33,"1",10,"0","3","4","0",0,0,40,"0","1"
49,"1",13,"0","11","4","0",0,0,26,"0","1"
47,"2",10,"2","7","2","1",0,0,40,"0","0"
49,"3",6,"1","7","2","1",0,0,40,"0","0"
43,"1",10,"0","2","4","0",15024,0,60,"0","1"
30,"1",13,"0","0","2","1",0,0,40,"0","1"
58,"2",9,"0","2","4","0",0,0,60,"0","0"
19,"1",9,"2","7","4","1",0,0,14,"0","0"
21,"1",13,"2","5","4","0",0,0,40,"0","0"
33,"1",13,"0","3","4","0",15024,0,60,"0","1"
47,"2",3,"0","13","4","0",0,0,50,"0","0"
52,"2",16,"0","9","4","0",0,0,60,"0","1"
26,"1",9,"1","2","4","0",0,0,55,"0","0"
60,"1",9,"0","2","4","0",0,0,40,"0","0"
21,"1",10,"2","5","4","0",0,0,40,"0","0"
36,"1",10,"0","11","4","0",5178,0,50,"0","1"
31,"1",10,"0","2","4","0",0,0,45,"0","0"
50,"2",16,"1","9","4","0",0,0,40,"0","1"
31,"3",9,"1","0","4","1",0,0,40,"0","0"
71,"1",9,"0","2","4","0",0,0,15,"0","0"
58,"1",9,"0","9","4","0",0,0,50,"0","0"
30,"3",13,"0","12","4","0",0,0,40,"0","1"
20,"1",10,"2","7","4","0",0,0,20,"0","0"
24,"1",9,"2","3","4","0",4101,0,50,"0","0"
35,"1",16,"0","9","1","0",0,0,40,"1","1"
38,"3",10,"1","3","4","1",0,0,45,"0","0"
27,"1",9,"2","6","4","1",0,0,32,"0","0"
29,"3",10,"2","0","1","1",0,0,40,"1","0"
70,"1",5,"1","9","4","1",1111,0,15,"0","0"
34,"1",9,"0","2","4","0",0,0,45,"0","0"
44,"1",4,"0","2","4","0",0,0,35,"0","0"
43,"1",9,"0","6","4","0",0,0,40,"0","1"
44,"2",8,"0","5","2","0",0,0,40,"0","1"
35,"1",14,"2","11","4","0",0,0,60,"0","0"
27,"1",10,"2","9","4","0",0,0,40,"0","0"
43,"3",14,"2","9","4","0",0,0,38,"0","0"
20,"1",10,"2","11","4","1",0,0,25,"0","0"
42,"1",12,"1","9","4","1",8614,0,40,"0","1"
27,"3",10,"0","13","4","0",3411,0,40,"0","0"
42,"1",9,"0","2","2","0",0,0,40,"0","1"
20,"1",7,"0","9","1","1",0,1762,40,"4","0"
24,"1",5,"2","6","4","0",0,1721,40,"0","0"
48,"0",10,"1","3","4","0",0,0,40,"0","0"
17,"1",7,"2","9","4","1",0,0,20,"0","0"
17,"2",7,"2","4","4","0",0,0,10,"0","0"
50,"2",9,"0","11","4","0",0,0,50,"0","1"
22,"1",9,"2","11","4","1",2597,0,40,"0","0"
17,"1",8,"2","7","4","0",0,0,16,"0","0"
32,"1",10,"0","0","4","0",0,0,40,"0","0"
31,"1",9,"2","2","4","0",0,0,45,"0","0"
58,"2",9,"1","3","4","0",0,0,50,"0","0"
29,"3",9,"2","10","4","0",0,0,48,"0","0"
37,"1",11,"0","2","4","0",0,0,40,"3","1"
34,"2",9,"0","2","4","0",0,0,40,"0","1"
23,"3",10,"1","3","2","0",0,0,40,"0","0"
18,"3",7,"2","0","4","1",0,0,5,"0","0"
34,"1",9,"1","3","4","1",0,0,40,"0","0"
66,"1",4,"2","9","4","0",0,0,4,"0","0"
45,"3",13,"0","9","4","1",0,0,55,"0","0"
41,"1",14,"2","3","4","0",0,0,35,"0","0"
26,"1",9,"2","7","4","0",0,0,30,"0","0"
54,"3",10,"0","4","4","0",0,0,40,"0","0"
24,"1",10,"2","6","2","1",0,0,45,"0","0"
42,"1",10,"0","9","4","0",0,0,50,"0","0"
23,"3",13,"2","12","4","1",0,0,20,"0","0"
25,"1",12,"2","9","4","0",0,0,45,"0","0"
35,"1",14,"2","9","4","0",0,0,60,"0","1"
31,"1",14,"0","12","4","0",0,1902,40,"0","1"
30,"1",13,"2","9","4","1",0,0,40,"3","0"
19,"1",9,"2","11","4","1",0,0,20,"0","0"
36,"3",13,"2","9","4","0",0,0,50,"0","0"
31,"1",13,"1","11","4","1",0,1380,40,"0","0"
21,"1",10,"2","5","4","0",0,0,30,"0","0"
31,"2",10,"0","2","4","0",0,0,40,"0","0"
46,"1",16,"1","9","4","1",25236,0,65,"0","1"
44,"1",13,"1","3","4","1",0,0,50,"0","1"
40,"1",8,"0","7","2","0",0,0,40,"0","0"
45,"1",10,"2","11","2","0",0,0,40,"0","0"
60,"1",9,"0","2","4","0",0,0,35,"0","0"
18,"1",7,"2","7","4","0",0,0,25,"0","0"
28,"1",13,"0","9","4","0",0,0,40,"0","0"
36,"1",10,"1","0","2","1",0,0,40,"0","0"
36,"1",13,"1","9","4","0",0,0,40,"0","0"
40,"1",11,"0","12","4","0",4386,0,40,"0","0"
36,"3",13,"1","0","4","1",0,0,35,"0","0"
31,"1",9,"1","7","2","1",0,0,40,"0","0"
33,"1",9,"0","6","4","0",0,0,40,"0","0"
19,"3",9,"2","12","4","1",0,0,40,"0","0"
22,"1",10,"2","11","4","1",0,0,15,"0","0"
34,"1",13,"0","3","4","0",0,0,45,"0","1"
33,"1",9,"2","7","4","0",0,0,40,"0","0"
41,"1",9,"0","2","4","0",0,2051,60,"0","0"
29,"1",13,"2","9","4","0",4650,0,40,"0","0"
50,"3",9,"0","3","4","0",0,0,42,"0","1"
42,"1",13,"0","3","4","0",7298,0,45,"0","1"
43,"1",13,"2","9","4","0",0,0,40,"0","1"
44,"1",9,"0","11","4","1",0,0,40,"0","0"
20,"1",10,"2","7","4","1",0,0,20,"0","0"
31,"1",9,"0","7","4","0",0,0,40,"0","0"
65,"2",7,"0","3","4","0",9386,0,59,"0","1"
23,"1",10,"2","7","4","1",0,0,24,"0","0"
55,"1",10,"1","0","1","1",0,0,40,"0","0"
26,"1",11,"0","0","4","0",0,2377,45,"0","0"
25,"1",11,"2","7","4","1",0,0,15,"0","0"
45,"1",10,"0","9","2","1",0,0,40,"0","0"
35,"1",10,"0","2","4","0",2407,0,40,"0","0"
36,"1",10,"2","11","2","1",0,0,36,"0","0"
43,"3",13,"0","9","4","0",0,0,50,"0","0"
56,"1",9,"1","7","2","1",594,0,20,"0","0"
42,"1",13,"0","12","4","0",0,0,40,"0","1"
19,"1",10,"2","7","4","1",0,0,25,"0","0"
55,"2",9,"0","13","4","0",0,0,72,"0","0"
42,"1",14,"2","3","4","1",14084,0,50,"0","1"
26,"1",11,"2","12","4","0",0,0,40,"0","0"
17,"1",8,"2","5","4","0",0,0,20,"0","0"
42,"3",13,"0","9","4","1",0,0,40,"0","1"
55,"1",9,"0","13","4","0",7688,0,40,"0","1"
32,"1",10,"2","0","2","1",0,0,40,"0","0"
29,"1",7,"2","2","2","0",0,0,40,"0","0"
46,"3",13,"0","9","4","0",0,0,37,"0","0"
29,"3",13,"0","3","4","0",7688,0,40,"0","1"
22,"1",13,"2","9","4","0",0,0,20,"0","0"
58,"2",6,"0","2","4","0",0,0,40,"0","0"
23,"1",9,"2","13","4","0",0,0,50,"0","0"
39,"1",9,"2","5","4","0",0,0,40,"0","0"
27,"1",11,"2","2","4","0",0,0,38,"0","0"
54,"1",9,"0","13","4","0",0,0,40,"0","1"
33,"3",13,"2","9","4","1",0,0,45,"0","0"
46,"0",9,"0","0","4","1",0,0,40,"0","1"
37,"1",9,"2","4","2","0",0,0,40,"0","0"
36,"1",9,"2","7","4","1",0,0,18,"0","0"
59,"3",9,"0","0","4","1",0,0,38,"0","1"
34,"3",9,"1","10","4","0",0,0,40,"3","0"
53,"2",16,"0","3","4","0",0,0,70,"0","1"
51,"1",13,"2","11","4","0",0,0,55,"0","1"
32,"1",6,"1","7","4","1",0,0,42,"0","0"
31,"3",10,"0","7","4","0",0,0,40,"0","0"
22,"1",10,"0","11","4","1",0,0,30,"3","0"
47,"2",13,"1","11","4","1",0,0,50,"0","0"
26,"1",10,"2","4","4","1",0,0,38,"0","0"
37,"1",3,"1","4","4","0",0,0,32,"0","0"
31,"1",9,"1","2","4","0",0,0,55,"0","0"
37,"1",11,"0","12","4","1",0,0,24,"0","1"
55,"1",9,"2","11","4","0",0,0,38,"0","0"
23,"3",11,"1","12","4","0",0,0,56,"0","0"
36,"1",10,"1","0","4","1",0,0,40,"0","0"
34,"1",14,"0","9","4","0",0,0,40,"0","0"
43,"1",13,"0","11","4","0",0,0,50,"0","1"
54,"1",10,"2","12","4","0",0,0,40,"0","0"
43,"3",10,"0","2","4","0",0,0,40,"0","0"
28,"1",11,"2","6","4","1",0,1669,42,"0","0"
40,"1",11,"0","3","4","0",0,0,50,"0","1"
41,"2",10,"0","3","4","0",0,0,60,"0","0"
40,"1",13,"2","11","3","1",0,0,55,"0","1"
42,"1",10,"1","0","2","1",0,0,38,"0","0"
61,"2",9,"0","4","4","0",0,2352,50,"0","0"
18,"1",8,"2","6","4","0",0,0,30,"0","0"
59,"1",9,"0","9","4","0",0,0,16,"0","0"
21,"1",9,"2","9","4","1",1055,0,40,"0","0"
48,"1",11,"0","12","4","0",0,0,50,"0","1"
41,"2",13,"0","12","4","0",0,0,40,"0","0"
18,"1",10,"2","9","4","0",0,0,33,"0","0"
23,"1",9,"2","11","4","1",2463,0,40,"0","0"
60,"1",9,"0","13","4","0",0,0,60,"0","1"
22,"1",10,"2","7","2","0",0,0,20,"0","0"
61,"1",9,"0","6","4","0",0,0,40,"0","0"
25,"1",9,"2","6","2","0",0,0,40,"0","0"
46,"1",14,"2","12","4","0",0,0,35,"0","1"
43,"1",13,"0","3","4","0",0,1902,40,"3","1"
43,"1",12,"1","2","4","0",0,0,40,"0","0"
24,"1",9,"2","7","2","0",0,1721,30,"0","0"
68,"2",7,"2","4","4","0",0,0,20,"0","0"
31,"1",9,"1","0","4","1",0,0,38,"0","0"
17,"1",7,"2","11","4","1",0,0,20,"0","0"
32,"1",9,"0","2","4","0",5178,0,48,"0","1"
50,"1",14,"0","9","4","0",0,0,40,"0","0"
33,"1",13,"0","9","4","0",3103,0,47,"0","1"
64,"1",13,"0","9","4","0",0,0,40,"0","1"
20,"1",9,"2","13","4","0",0,0,30,"0","0"
30,"1",9,"1","7","4","1",0,0,36,"0","0"
22,"1",10,"2","9","2","0",0,0,40,"0","0"
43,"1",10,"1","3","4","0",0,0,45,"0","0"
22,"1",10,"2","0","4","0",0,0,40,"0","0"
17,"1",6,"2","4","4","0",0,0,20,"0","0"
47,"2",9,"0","7","4","1",0,0,75,"3","0"
41,"1",11,"2","9","4","1",0,0,60,"0","0"
56,"1",10,"0","2","4","0",0,0,50,"0","1"
64,"1",9,"0","13","4","0",0,0,45,"0","0"
47,"1",9,"0","13","4","0",0,0,50,"0","1"
48,"1",11,"2","0","4","0",0,0,40,"0","0"
31,"1",14,"2","9","4","1",0,0,46,"0","0"
29,"1",11,"2","12","4","0",0,0,40,"0","0"
30,"1",9,"1","0","4","1",0,0,40,"0","0"
32,"1",9,"0","3","4","0",0,1672,60,"0","0"
57,"1",9,"1","13","4","0",0,653,42,"0","1"
62,"1",9,"1","7","4","1",0,0,40,"0","0"
39,"1",9,"1","6","4","1",0,0,24,"0","0"
43,"1",10,"2","0","4","0",0,0,25,"0","0"
24,"2",13,"2","11","4","0",0,0,40,"0","0"
42,"1",7,"0","9","4","0",0,0,15,"0","0"
53,"1",10,"0","0","4","1",4386,0,40,"0","1"
26,"1",10,"2","5","4","0",0,0,40,"0","0"
73,"2",9,"0","3","4","0",0,0,40,"0","0"
72,"1",7,"1","9","4","1",0,0,24,"0","0"
55,"1",9,"0","6","4","0",0,0,40,"0","0"
25,"1",9,"1","0","4","0",0,0,40,"0","0"
41,"1",13,"1","9","4","1",0,0,50,"0","1"
24,"1",13,"2","3","4","0",0,0,50,"0","0"
63,"1",9,"1","4","4","0",0,0,6,"0","0"
17,"1",7,"2","11","4","0",0,0,20,"0","0"
35,"1",10,"0","2","4","0",0,0,50,"0","0"
51,"1",10,"0","9","4","0",0,0,40,"0","1"
62,"3",13,"1","9","4","1",0,0,48,"0","0"
55,"1",9,"0","2","4","0",4386,0,40,"0","1"
43,"1",10,"1","9","4","0",0,0,40,"0","0"
40,"3",9,"1","7","4","1",0,0,50,"0","0"
37,"1",13,"0","3","4","0",0,0,45,"0","1"
39,"1",13,"0","2","4","0",0,0,40,"0","0"
31,"1",9,"2","2","4","0",0,0,18,"0","0"
61,"1",14,"1","9","4","1",0,0,40,"0","1"
26,"1",11,"1","0","4","1",0,0,55,"0","0"
46,"2",9,"0","11","4","0",0,0,50,"0","0"
26,"1",13,"2","9","4","1",0,0,40,"0","0"
48,"3",16,"1","9","4","0",0,0,50,"0","1"
34,"1",9,"2","13","4","0",0,0,40,"0","0"
34,"3",9,"2","0","4","1",0,0,40,"0","0"
59,"1",9,"0","7","4","0",0,0,40,"0","1"
34,"1",13,"2","9","4","1",0,0,40,"0","0"
49,"1",13,"2","3","4","1",0,0,56,"0","1"
18,"1",7,"2","0","4","1",0,0,20,"0","0"
43,"1",9,"0","4","4","0",0,0,40,"0","0"
48,"1",7,"0","3","4","0",0,0,50,"0","0"
28,"2",10,"0","3","4","0",0,0,70,"0","0"
24,"1",10,"2","11","4","1",0,0,15,"0","0"
21,"1",6,"2","5","4","0",0,0,40,"0","0"
17,"1",7,"2","11","4","0",0,0,28,"0","0"
39,"1",10,"0","4","4","0",0,0,50,"0","1"
29,"2",13,"1","9","4","0",0,0,40,"0","0"
44,"1",13,"0","3","4","0",0,0,40,"0","1"
24,"1",10,"2","13","4","0",0,0,50,"0","0"
71,"2",14,"0","11","4","0",10605,0,40,"0","1"
51,"2",13,"0","11","1","0",0,2415,40,"1","1"
55,"1",3,"1","7","2","0",0,0,25,"0","0"
41,"1",13,"0","3","4","0",0,0,60,"0","1"
23,"1",9,"2","5","2","1",0,0,7,"0","0"
38,"1",11,"1","0","4","1",0,0,40,"0","0"
39,"1",9,"0","13","4","0",0,0,40,"0","1"
19,"1",9,"2","0","4","1",0,0,30,"0","0"
49,"1",5,"1","6","4","1",0,0,40,"0","0"
32,"1",13,"0","0","4","0",0,0,40,"1","1"
27,"1",9,"0","2","4","0",0,0,70,"0","0"
38,"1",13,"0","11","4","0",0,0,50,"0","1"
33,"1",10,"0","2","4","1",0,0,60,"0","0"
63,"1",10,"0","9","4","0",0,0,15,"0","0"
23,"1",13,"2","3","4","0",0,0,28,"0","0"
33,"2",10,"0","2","4","0",0,0,60,"0","0"
54,"2",9,"0","11","2","0",0,0,40,"0","0"
29,"1",11,"1","12","4","1",2174,0,45,"0","0"
48,"1",10,"1","9","2","1",0,0,30,"0","0"
35,"2",13,"2","3","4","0",0,0,40,"0","0"
28,"1",11,"0","0","1","1",0,0,40,"1","0"
37,"1",13,"0","9","4","0",7688,0,50,"0","1"
42,"2",15,"0","4","4","0",0,0,65,"0","1"
40,"1",14,"0","9","4","0",0,0,40,"0","0"
47,"1",10,"1","11","4","0",0,0,55,"0","0"
22,"1",13,"2","3","4","1",0,0,50,"0","0"
30,"1",13,"0","3","4","0",0,0,45,"0","1"
28,"1",9,"0","12","4","0",0,0,40,"0","0"
63,"3",4,"0","7","4","0",0,0,55,"0","0"
51,"2",5,"0","2","4","0",0,0,20,"0","0"
22,"1",9,"2","5","4","1",0,0,40,"0","0"
27,"1",12,"0","9","0","0",0,0,40,"0","0"
35,"1",9,"2","11","4","0",0,0,45,"0","0"
46,"1",9,"1","6","4","1",0,0,38,"0","0"
37,"1",10,"1","6","4","0",0,0,52,"0","0"
24,"1",13,"2","9","2","0",0,0,15,"0","0"
37,"2",9,"1","5","4","0",0,0,10,"0","0"
53,"1",10,"0","12","4","0",0,0,40,"0","0"
27,"1",9,"2","11","4","0",0,0,30,"0","0"
38,"1",10,"1","2","4","0",0,0,44,"0","0"
53,"2",6,"0","4","4","0",0,0,60,"0","0"
34,"1",10,"2","2","4","0",0,0,40,"0","0"
23,"1",9,"2","11","2","0",0,0,40,"0","0"
39,"1",13,"0","3","4","0",15024,0,45,"0","1"
43,"1",14,"0","9","1","1",0,0,50,"4","0"
67,"2",9,"0","3","1","0",0,0,40,"0","1"
81,"2",9,"0","3","4","0",0,0,30,"0","0"
21,"1",10,"2","7","4","0",0,0,20,"0","0"
23,"1",10,"2","11","4","0",0,0,25,"0","0"
25,"1",10,"2","13","4","0",0,0,40,"0","0"
42,"1",3,"0","6","4","1",0,0,38,"0","0"
38,"1",10,"0","0","2","1",0,0,40,"0","0"
64,"1",9,"0","9","4","0",0,0,5,"0","0"
32,"1",9,"0","6","4","0",0,0,40,"0","0"
37,"1",9,"0","6","4","0",0,0,40,"0","0"
51,"1",14,"0","3","4","0",0,0,60,"0","1"
22,"1",10,"2","11","4","1",0,0,42,"0","0"
33,"1",2,"0","8","4","1",0,0,40,"0","0"
42,"1",9,"1","6","4","0",0,0,55,"0","0"
19,"1",10,"2","9","4","1",0,0,10,"0","0"
51,"3",1,"0","7","4","0",0,0,40,"0","0"
23,"1",9,"0","0","4","1",0,0,40,"0","0"
37,"1",7,"0","6","4","0",3103,0,44,"0","1"
37,"1",9,"0","2","4","0",0,0,99,"0","1"
47,"1",14,"2","9","4","1",0,0,25,"0","0"
41,"1",15,"0","9","4","0",0,2415,40,"0","1"
33,"1",9,"0","2","4","0",0,0,30,"0","0"
31,"1",13,"2","11","4","0",0,0,40,"0","1"
31,"1",12,"1","7","0","1",0,0,40,"0","0"
35,"1",9,"0","6","2","0",0,0,40,"0","0"
38,"2",9,"0","3","4","0",0,0,40,"0","1"
18,"1",9,"2","7","4","1",0,0,45,"0","0"
54,"3",10,"1","3","2","1",0,0,35,"0","0"
40,"1",10,"1","0","4","1",0,0,40,"0","0"
36,"2",13,"0","3","4","1",0,1977,45,"0","1"
43,"1",10,"1","2","4","0",0,0,35,"0","0"
44,"2",10,"1","4","4","0",0,0,40,"0","0"
44,"3",9,"0","9","4","1",0,0,40,"0","1"
43,"1",14,"0","3","4","0",0,0,43,"0","1"
51,"1",4,"1","7","2","1",0,0,40,"0","0"
18,"1",9,"2","7","4","1",0,0,20,"0","0"
51,"1",10,"0","3","4","0",0,0,40,"0","0"
41,"1",6,"0","2","4","0",0,0,30,"0","0"
44,"2",10,"0","11","4","0",0,0,70,"0","1"
33,"3",6,"1","13","4","0",0,0,40,"0","0"
33,"2",13,"0","3","4","0",0,0,40,"0","1"
42,"1",12,"0","3","4","0",0,0,40,"0","1"
25,"1",10,"0","9","4","0",0,0,45,"0","0"
32,"1",9,"1","6","4","1",0,0,38,"0","0"
32,"1",13,"0","2","4","0",0,0,70,"0","0"
36,"1",6,"1","3","4","1",0,0,40,"0","0"
28,"1",9,"0","13","4","0",0,0,40,"0","0"
20,"1",9,"2","7","4","1",0,0,20,"0","0"
35,"2",10,"0","11","4","0",0,0,60,"0","1"
55,"2",9,"0","2","4","0",0,0,20,"0","0"
48,"1",13,"0","3","1","0",0,0,40,"1","1"
36,"1",11,"1","9","4","1",0,0,20,"0","0"
34,"1",9,"0","2","4","0",0,0,35,"0","1"
28,"1",13,"2","12","4","1",0,0,35,"0","0"
67,"1",13,"1","3","4","0",0,2392,40,"0","1"
37,"1",9,"0","2","4","0",0,0,40,"0","0"
44,"1",9,"2","13","4","0",0,0,70,"0","0"
25,"1",10,"2","11","4","1",0,0,40,"0","0"
21,"1",10,"2","3","4","1",4101,0,40,"0","0"
40,"3",14,"0","9","4","0",0,0,35,"0","1"
78,"1",9,"1","7","2","1",2964,0,40,"0","0"
34,"1",9,"1","5","4","0",0,0,40,"0","0"
49,"1",9,"2","0","4","1",0,0,44,"0","0"
22,"1",12,"2","0","4","1",0,0,40,"0","0"
23,"1",9,"2","9","2","1",0,0,40,"0","0"
60,"2",9,"2","4","4","0",0,0,42,"0","0"
45,"3",9,"1","10","4","0",0,0,40,"0","1"
63,"1",11,"1","7","4","1",0,0,20,"0","0"
41,"1",9,"2","2","2","1",0,0,35,"0","0"
47,"1",9,"1","0","4","1",0,0,40,"0","0"
44,"1",9,"1","2","4","0",0,0,40,"0","0"
51,"1",10,"1","9","4","1",3325,0,40,"0","0"
46,"1",13,"2","11","4","0",0,1504,40,"0","0"
41,"1",11,"0","6","4","0",0,0,40,"0","0"
50,"2",9,"0","2","4","0",0,0,30,"0","0"
47,"1",9,"0","0","4","0",0,0,50,"0","1"
35,"1",9,"2","3","4","0",0,0,45,"0","0"
56,"1",9,"0","3","4","0",0,0,55,"0","1"
45,"1",14,"1","9","4","0",0,0,45,"0","0"
48,"0",13,"1","3","4","0",0,0,58,"0","1"
40,"1",10,"0","6","4","0",2580,0,40,"0","0"
